pdb_id,resolution,year,assay_type,comparison_sign,value_raw,unit_raw,value_M,value_nM,p_value,log10_nM,ligand_id,ligand_path,pocket_path,comment
4mmb,,,Ki,=,0.9,nM,9.000000000000001e-10,0.9,9.045757490560675,-0.045757490560675115,,src/data/scPDB 2/4mmb_1/ligand.sdf,src/data/scPDB 2/4mmb_1/site.mol2,bindingdb_scpdb
1ih8,,,Ki,=,9.0,nM,9.000000000000001e-09,9.0,8.045757490560675,0.9542425094393249,,src/data/scPDB 2/1ih8_1/ligand.sdf,src/data/scPDB 2/1ih8_1/site.mol2,bindingdb_scpdb
2pz8,,,Ki,=,9.0,nM,9.000000000000001e-09,9.0,8.045757490560675,0.9542425094393249,,src/data/scPDB 2/2pz8_1/ligand.sdf,src/data/scPDB 2/2pz8_1/site.mol2,bindingdb_scpdb
4dpg,,,Ki,=,9.0,nM,9.000000000000001e-09,9.0,8.045757490560675,0.9542425094393249,,src/data/scPDB 2/4dpg_8/ligand.sdf,src/data/scPDB 2/4dpg_8/site.mol2,bindingdb_scpdb
3seq,,,Ki,=,9.0,nM,9.000000000000001e-09,9.0,8.045757490560675,0.9542425094393249,,src/data/scPDB 2/3seq_4/ligand.sdf,src/data/scPDB 2/3seq_4/site.mol2,bindingdb_scpdb
1n2b,,,Ki,=,9.0,nM,9.000000000000001e-09,9.0,8.045757490560675,0.9542425094393249,,src/data/scPDB 2/1n2b_1/ligand.sdf,src/data/scPDB 2/1n2b_1/site.mol2,bindingdb_scpdb
1n2g,,,Ki,=,9.0,nM,9.000000000000001e-09,9.0,8.045757490560675,0.9542425094393249,,src/data/scPDB 2/1n2g_2/ligand.sdf,src/data/scPDB 2/1n2g_2/site.mol2,bindingdb_scpdb
1wc5,,,Ki,=,9.0,nM,9.000000000000001e-09,9.0,8.045757490560675,0.9542425094393249,,src/data/scPDB 2/1wc5_2/ligand.sdf,src/data/scPDB 2/1wc5_2/site.mol2,bindingdb_scpdb
4u0z,,,Ki,=,9.0,nM,9.000000000000001e-09,9.0,8.045757490560675,0.9542425094393249,,src/data/scPDB 2/4u0z_1/ligand.sdf,src/data/scPDB 2/4u0z_1/site.mol2,bindingdb_scpdb
2yye,,,Ki,=,9.0,nM,9.000000000000001e-09,9.0,8.045757490560675,0.9542425094393249,,src/data/scPDB 2/2yye_2/ligand.sdf,src/data/scPDB 2/2yye_2/site.mol2,bindingdb_scpdb
4rwn,,,Ki,=,9.0,nM,9.000000000000001e-09,9.0,8.045757490560675,0.9542425094393249,,src/data/scPDB 2/4rwn_1/ligand.sdf,src/data/scPDB 2/4rwn_1/site.mol2,bindingdb_scpdb
1w48,,,Ki,=,9.0,nM,9.000000000000001e-09,9.0,8.045757490560675,0.9542425094393249,,src/data/scPDB 2/1w48_2/ligand.sdf,src/data/scPDB 2/1w48_2/site.mol2,bindingdb_scpdb
4usu,,,Ki,=,9.0,nM,9.000000000000001e-09,9.0,8.045757490560675,0.9542425094393249,,src/data/scPDB 2/4usu_1/ligand.sdf,src/data/scPDB 2/4usu_1/site.mol2,bindingdb_scpdb
5es7,,,Ki,=,9.0,nM,9.000000000000001e-09,9.0,8.045757490560675,0.9542425094393249,,src/data/scPDB 2/5es7_1/ligand.sdf,src/data/scPDB 2/5es7_1/site.mol2,bindingdb_scpdb
3ova,,,Ki,=,9.0,nM,9.000000000000001e-09,9.0,8.045757490560675,0.9542425094393249,,src/data/scPDB 2/3ova_1/ligand.sdf,src/data/scPDB 2/3ova_1/site.mol2,bindingdb_scpdb
4bls,,,Ki,=,9.0,nM,9.000000000000001e-09,9.0,8.045757490560675,0.9542425094393249,,src/data/scPDB 2/4bls_2/ligand.sdf,src/data/scPDB 2/4bls_2/site.mol2,bindingdb_scpdb
3h9j,,,Ki,=,9.0,nM,9.000000000000001e-09,9.0,8.045757490560675,0.9542425094393249,,src/data/scPDB 2/3h9j_6/ligand.sdf,src/data/scPDB 2/3h9j_6/site.mol2,bindingdb_scpdb
1wc3,,,Ki,=,9.0,nM,9.000000000000001e-09,9.0,8.045757490560675,0.9542425094393249,,src/data/scPDB 2/1wc3_1/ligand.sdf,src/data/scPDB 2/1wc3_1/site.mol2,bindingdb_scpdb
2icx,,,Ki,=,2610.0,nM,2.61e-06,2610.0,5.583359492661719,3.416640507338281,,src/data/scPDB 2/2icx_1/ligand.sdf,src/data/scPDB 2/2icx_1/site.mol2,bindingdb_scpdb
2b56,,,Ki,=,2610.0,nM,2.61e-06,2610.0,5.583359492661719,3.416640507338281,,src/data/scPDB 2/2b56_1/ligand.sdf,src/data/scPDB 2/2b56_1/site.mol2,bindingdb_scpdb
3hiy,,,Ki,=,2610.0,nM,2.61e-06,2610.0,5.583359492661719,3.416640507338281,,src/data/scPDB 2/3hiy_2/ligand.sdf,src/data/scPDB 2/3hiy_2/site.mol2,bindingdb_scpdb
4at9,,,Ki,=,2610.0,nM,2.61e-06,2610.0,5.583359492661719,3.416640507338281,,src/data/scPDB 2/4at9_1/ligand.sdf,src/data/scPDB 2/4at9_1/site.mol2,bindingdb_scpdb
2j4l,,,Ki,=,2610.0,nM,2.61e-06,2610.0,5.583359492661719,3.416640507338281,,src/data/scPDB 2/2j4l_6/ligand.sdf,src/data/scPDB 2/2j4l_6/site.mol2,bindingdb_scpdb
4ho9,,,Ki,=,2610.0,nM,2.61e-06,2610.0,5.583359492661719,3.416640507338281,,src/data/scPDB 2/4ho9_3/ligand.sdf,src/data/scPDB 2/4ho9_3/site.mol2,bindingdb_scpdb
4ho6,,,Ki,=,2610.0,nM,2.61e-06,2610.0,5.583359492661719,3.416640507338281,,src/data/scPDB 2/4ho6_1/ligand.sdf,src/data/scPDB 2/4ho6_1/site.mol2,bindingdb_scpdb
2e9z,,,Ki,=,2610.0,nM,2.61e-06,2610.0,5.583359492661719,3.416640507338281,,src/data/scPDB 2/2e9z_1/ligand.sdf,src/data/scPDB 2/2e9z_1/site.mol2,bindingdb_scpdb
4blr,,,Ki,=,2610.0,nM,2.61e-06,2610.0,5.583359492661719,3.416640507338281,,src/data/scPDB 2/4blr_2/ligand.sdf,src/data/scPDB 2/4blr_2/site.mol2,bindingdb_scpdb
2ji5,,,Ki,=,2610.0,nM,2.61e-06,2610.0,5.583359492661719,3.416640507338281,,src/data/scPDB 2/2ji5_2/ligand.sdf,src/data/scPDB 2/2ji5_2/site.mol2,bindingdb_scpdb
5a2y,,,Ki,=,2610.0,nM,2.61e-06,2610.0,5.583359492661719,3.416640507338281,,src/data/scPDB 2/5a2y_2/ligand.sdf,src/data/scPDB 2/5a2y_2/site.mol2,bindingdb_scpdb
4fyx,,,Ki,=,2610.0,nM,2.61e-06,2610.0,5.583359492661719,3.416640507338281,,src/data/scPDB 2/4fyx_1/ligand.sdf,src/data/scPDB 2/4fyx_1/site.mol2,bindingdb_scpdb
4y29,,,Ki,=,660.0,nM,6.6e-07,660.0,6.180456064458131,2.8195439355418688,,src/data/scPDB 2/4y29_1/ligand.sdf,src/data/scPDB 2/4y29_1/site.mol2,bindingdb_scpdb
2ydv,,,Ki,=,20.0,nM,2e-08,20.0,7.698970004336019,1.3010299956639813,,src/data/scPDB 2/2ydv_1/ligand.sdf,src/data/scPDB 2/2ydv_1/site.mol2,bindingdb_scpdb
1ysz,,,Ki,=,20.0,nM,2e-08,20.0,7.698970004336019,1.3010299956639813,,src/data/scPDB 2/1ysz_1/ligand.sdf,src/data/scPDB 2/1ysz_1/site.mol2,bindingdb_scpdb
5g53,,,Ki,=,20.0,nM,2e-08,20.0,7.698970004336019,1.3010299956639813,,src/data/scPDB 2/5g53_2/ligand.sdf,src/data/scPDB 2/5g53_2/site.mol2,bindingdb_scpdb
3uo5,,,Kd,=,39.0,nM,3.9000000000000005e-08,39.0,7.4089353929735005,1.591064607026499,,src/data/scPDB 2/3uo5_1/ligand.sdf,src/data/scPDB 2/3uo5_1/site.mol2,bindingdb_scpdb
4ftu,,,Ki,=,10.0,nM,1e-08,10.0,8.0,1.0,,src/data/scPDB 2/4ftu_1/ligand.sdf,src/data/scPDB 2/4ftu_1/site.mol2,bindingdb_scpdb
4fw3,,,Kd,=,59.0,nM,5.9000000000000006e-08,59.0,7.229147988357855,1.7708520116421442,,src/data/scPDB 2/4fw3_2/ligand.sdf,src/data/scPDB 2/4fw3_2/site.mol2,bindingdb_scpdb
4um1,,,Ki,=,2.2,nM,2.2000000000000003e-09,2.2,8.657577319177793,0.3424226808222063,,src/data/scPDB 2/4um1_5/ligand.sdf,src/data/scPDB 2/4um1_5/site.mol2,bindingdb_scpdb
3u8m,,,Ki,=,1.3,nM,1.3e-09,1.3,8.886056647693163,0.11394335230683679,,src/data/scPDB 2/3u8m_3/ligand.sdf,src/data/scPDB 2/3u8m_3/site.mol2,bindingdb_scpdb
4xe3,,,Kd,=,370.0,nM,3.7e-07,370.0,6.431798275933005,2.568201724066995,,src/data/scPDB 2/4xe3_1/ligand.sdf,src/data/scPDB 2/4xe3_1/site.mol2,bindingdb_scpdb
3mdv,,,Kd,=,370.0,nM,3.7e-07,370.0,6.431798275933005,2.568201724066995,,src/data/scPDB 2/3mdv_1/ligand.sdf,src/data/scPDB 2/3mdv_1/site.mol2,bindingdb_scpdb
3ozu,,,Kd,=,980.0,nM,9.800000000000001e-07,980.0,6.008773924307505,2.9912260756924947,,src/data/scPDB 2/3ozu_1/ligand.sdf,src/data/scPDB 2/3ozu_1/site.mol2,bindingdb_scpdb
4ze0,,,Kd,=,174000.0,nM,0.000174,174000.0,3.7594507517174005,5.2405492482825995,,src/data/scPDB 2/4ze0_1/ligand.sdf,src/data/scPDB 2/4ze0_1/site.mol2,bindingdb_scpdb
3mdt,,,Kd,=,174000.0,nM,0.000174,174000.0,3.7594507517174005,5.2405492482825995,,src/data/scPDB 2/3mdt_2/ligand.sdf,src/data/scPDB 2/3mdt_2/site.mol2,bindingdb_scpdb
5hs1,,,Kd,=,174000.0,nM,0.000174,174000.0,3.7594507517174005,5.2405492482825995,,src/data/scPDB 2/5hs1_1/ligand.sdf,src/data/scPDB 2/5hs1_1/site.mol2,bindingdb_scpdb
3ete,,,Ki,=,5550.0,nM,5.55e-06,5550.0,5.255707016877324,3.7442929831226763,,src/data/scPDB 2/3ete_11/ligand.sdf,src/data/scPDB 2/3ete_11/site.mol2,bindingdb_scpdb
1cgk,,,Ki,=,0.00109662,nM,1.09662e-12,0.00109662,11.959943837779155,-2.959943837779155,,src/data/scPDB 2/1cgk_1/ligand.sdf,src/data/scPDB 2/1cgk_1/site.mol2,bindingdb_scpdb
2brt,,,Ki,=,0.00109662,nM,1.09662e-12,0.00109662,11.959943837779155,-2.959943837779155,,src/data/scPDB 2/2brt_1/ligand.sdf,src/data/scPDB 2/2brt_1/site.mol2,bindingdb_scpdb
1eyq,,,Ki,=,0.00109662,nM,1.09662e-12,0.00109662,11.959943837779155,-2.959943837779155,,src/data/scPDB 2/1eyq_1/ligand.sdf,src/data/scPDB 2/1eyq_1/site.mol2,bindingdb_scpdb
4eh3,,,Ki,=,0.00109662,nM,1.09662e-12,0.00109662,11.959943837779155,-2.959943837779155,,src/data/scPDB 2/4eh3_2/ligand.sdf,src/data/scPDB 2/4eh3_2/site.mol2,bindingdb_scpdb
2wh8,,,Kd,=,1080.0,nM,1.08e-06,1080.0,5.96657624451305,3.03342375548695,,src/data/scPDB 2/2wh8_1/ligand.sdf,src/data/scPDB 2/2wh8_1/site.mol2,bindingdb_scpdb
1l4h,,,Kd,=,25100.0,nM,2.51e-05,25100.0,4.600326278518962,4.399673721481038,,src/data/scPDB 2/1l4h_1/ligand.sdf,src/data/scPDB 2/1l4h_1/site.mol2,bindingdb_scpdb
2b24,,,Kd,=,25100.0,nM,2.51e-05,25100.0,4.600326278518962,4.399673721481038,,src/data/scPDB 2/2b24_2/ligand.sdf,src/data/scPDB 2/2b24_2/site.mol2,bindingdb_scpdb
4e5l,,,Ki,=,70000.0,nM,7.000000000000001e-05,70000.0,4.154901959985743,4.845098040014257,,src/data/scPDB 2/4e5l_3/ligand.sdf,src/data/scPDB 2/4e5l_3/site.mol2,bindingdb_scpdb
3i0a,,,Ki,=,70000.0,nM,7.000000000000001e-05,70000.0,4.154901959985743,4.845098040014257,,src/data/scPDB 2/3i0a_3/ligand.sdf,src/data/scPDB 2/3i0a_3/site.mol2,bindingdb_scpdb
1phh,,,Ki,=,5000.0,nM,5e-06,5000.0,5.301029995663981,3.6989700043360187,,src/data/scPDB 2/1phh_1/ligand.sdf,src/data/scPDB 2/1phh_1/site.mol2,bindingdb_scpdb
3o6r,,,Ki,=,30000.0,nM,3e-05,30000.0,4.522878745280337,4.477121254719663,,src/data/scPDB 2/3o6r_2/ligand.sdf,src/data/scPDB 2/3o6r_2/site.mol2,bindingdb_scpdb
4ug5,,,Ki,=,16100.0,nM,1.6100000000000002e-05,16100.0,4.79317412396815,4.20682587603185,,src/data/scPDB 2/4ug5_2/ligand.sdf,src/data/scPDB 2/4ug5_2/site.mol2,bindingdb_scpdb
1icv,,,Ki,=,2000000.0,nM,0.002,2000000.0,2.6989700043360187,6.301029995663981,,src/data/scPDB 2/1icv_1/ligand.sdf,src/data/scPDB 2/1icv_1/site.mol2,bindingdb_scpdb
1l5l,,,Ki,=,2000000.0,nM,0.002,2000000.0,2.6989700043360187,6.301029995663981,,src/data/scPDB 2/1l5l_1/ligand.sdf,src/data/scPDB 2/1l5l_1/site.mol2,bindingdb_scpdb
1l5m,,,Ki,=,2000000.0,nM,0.002,2000000.0,2.6989700043360187,6.301029995663981,,src/data/scPDB 2/1l5m_2/ligand.sdf,src/data/scPDB 2/1l5m_2/site.mol2,bindingdb_scpdb
1l5k,,,Ki,=,2000000.0,nM,0.002,2000000.0,2.6989700043360187,6.301029995663981,,src/data/scPDB 2/1l5k_1/ligand.sdf,src/data/scPDB 2/1l5k_1/site.mol2,bindingdb_scpdb
1jhv,,,Ki,=,2000000.0,nM,0.002,2000000.0,2.6989700043360187,6.301029995663981,,src/data/scPDB 2/1jhv_2/ligand.sdf,src/data/scPDB 2/1jhv_2/site.mol2,bindingdb_scpdb
3war,,,Ki,=,2000000.0,nM,0.002,2000000.0,2.6989700043360187,6.301029995663981,,src/data/scPDB 2/3war_1/ligand.sdf,src/data/scPDB 2/3war_1/site.mol2,bindingdb_scpdb
1jho,,,Ki,=,2000000.0,nM,0.002,2000000.0,2.6989700043360187,6.301029995663981,,src/data/scPDB 2/1jho_2/ligand.sdf,src/data/scPDB 2/1jho_2/site.mol2,bindingdb_scpdb
1jhq,,,Ki,=,2000000.0,nM,0.002,2000000.0,2.6989700043360187,6.301029995663981,,src/data/scPDB 2/1jhq_2/ligand.sdf,src/data/scPDB 2/1jhq_2/site.mol2,bindingdb_scpdb
1jha,,,Ki,=,2000000.0,nM,0.002,2000000.0,2.6989700043360187,6.301029995663981,,src/data/scPDB 2/1jha_1/ligand.sdf,src/data/scPDB 2/1jha_1/site.mol2,bindingdb_scpdb
3c9t,,,Kd,=,2.3,nM,2.3e-09,2.3,8.638272163982407,0.36172783601759284,,src/data/scPDB 2/3c9t_2/ligand.sdf,src/data/scPDB 2/3c9t_2/site.mol2,bindingdb_scpdb
1g4s,,,Kd,=,2.3,nM,2.3e-09,2.3,8.638272163982407,0.36172783601759284,,src/data/scPDB 2/1g4s_2/ligand.sdf,src/data/scPDB 2/1g4s_2/site.mol2,bindingdb_scpdb
3nl6,,,Kd,=,2.3,nM,2.3e-09,2.3,8.638272163982407,0.36172783601759284,,src/data/scPDB 2/3nl6_3/ligand.sdf,src/data/scPDB 2/3nl6_3/site.mol2,bindingdb_scpdb
1ngs,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/1ngs_1/ligand.sdf,src/data/scPDB 2/1ngs_1/site.mol2,bindingdb_scpdb
1upb,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/1upb_1/ligand.sdf,src/data/scPDB 2/1upb_1/site.mol2,bindingdb_scpdb
1upc,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/1upc_1/ligand.sdf,src/data/scPDB 2/1upc_1/site.mol2,bindingdb_scpdb
1upa,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/1upa_1/ligand.sdf,src/data/scPDB 2/1upa_1/site.mol2,bindingdb_scpdb
1ovm,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/1ovm_2/ligand.sdf,src/data/scPDB 2/1ovm_2/site.mol2,bindingdb_scpdb
1y9d,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/1y9d_7/ligand.sdf,src/data/scPDB 2/1y9d_7/site.mol2,bindingdb_scpdb
2x7j,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/2x7j_4/ligand.sdf,src/data/scPDB 2/2x7j_4/site.mol2,bindingdb_scpdb
2pan,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/2pan_7/ligand.sdf,src/data/scPDB 2/2pan_7/site.mol2,bindingdb_scpdb
3ahj,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/3ahj_1/ligand.sdf,src/data/scPDB 2/3ahj_1/site.mol2,bindingdb_scpdb
1itz,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/1itz_2/ligand.sdf,src/data/scPDB 2/1itz_2/site.mol2,bindingdb_scpdb
1umc,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/1umc_1/ligand.sdf,src/data/scPDB 2/1umc_1/site.mol2,bindingdb_scpdb
4c7x,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/4c7x_1/ligand.sdf,src/data/scPDB 2/4c7x_1/site.mol2,bindingdb_scpdb
5exd,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/5exd_2/ligand.sdf,src/data/scPDB 2/5exd_2/site.mol2,bindingdb_scpdb
3m7i,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/3m7i_1/ligand.sdf,src/data/scPDB 2/3m7i_1/site.mol2,bindingdb_scpdb
3m34,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/3m34_1/ligand.sdf,src/data/scPDB 2/3m34_1/site.mol2,bindingdb_scpdb
1ay0,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/1ay0_1/ligand.sdf,src/data/scPDB 2/1ay0_1/site.mol2,bindingdb_scpdb
2o1x,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/2o1x_4/ligand.sdf,src/data/scPDB 2/2o1x_4/site.mol2,bindingdb_scpdb
3exf,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/3exf_3/ligand.sdf,src/data/scPDB 2/3exf_3/site.mol2,bindingdb_scpdb
2q28,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/2q28_2/ligand.sdf,src/data/scPDB 2/2q28_2/site.mol2,bindingdb_scpdb
3zhq,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/3zhq_4/ligand.sdf,src/data/scPDB 2/3zhq_4/site.mol2,bindingdb_scpdb
1trk,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/1trk_2/ligand.sdf,src/data/scPDB 2/1trk_2/site.mol2,bindingdb_scpdb
1pvd,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/1pvd_2/ligand.sdf,src/data/scPDB 2/1pvd_2/site.mol2,bindingdb_scpdb
2iea,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/2iea_1/ligand.sdf,src/data/scPDB 2/2iea_1/site.mol2,bindingdb_scpdb
1pow,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/1pow_1/ligand.sdf,src/data/scPDB 2/1pow_1/site.mol2,bindingdb_scpdb
1pox,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/1pox_4/ligand.sdf,src/data/scPDB 2/1pox_4/site.mol2,bindingdb_scpdb
2fwn,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/2fwn_1/ligand.sdf,src/data/scPDB 2/2fwn_1/site.mol2,bindingdb_scpdb
2w93,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/2w93_4/ligand.sdf,src/data/scPDB 2/2w93_4/site.mol2,bindingdb_scpdb
1mcz,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/1mcz_26/ligand.sdf,src/data/scPDB 2/1mcz_26/site.mol2,bindingdb_scpdb
4k9o,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/4k9o_2/ligand.sdf,src/data/scPDB 2/4k9o_2/site.mol2,bindingdb_scpdb
2jlc,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/2jlc_1/ligand.sdf,src/data/scPDB 2/2jlc_1/site.mol2,bindingdb_scpdb
1ni4,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/1ni4_1/ligand.sdf,src/data/scPDB 2/1ni4_1/site.mol2,bindingdb_scpdb
4juc,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/4juc_1/ligand.sdf,src/data/scPDB 2/4juc_1/site.mol2,bindingdb_scpdb
2jib,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/2jib_1/ligand.sdf,src/data/scPDB 2/2jib_1/site.mol2,bindingdb_scpdb
1w88,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/1w88_1/ligand.sdf,src/data/scPDB 2/1w88_1/site.mol2,bindingdb_scpdb
2vk4,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/2vk4_2/ligand.sdf,src/data/scPDB 2/2vk4_2/site.mol2,bindingdb_scpdb
2vk8,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/2vk8_1/ligand.sdf,src/data/scPDB 2/2vk8_1/site.mol2,bindingdb_scpdb
3ihk,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/3ihk_3/ligand.sdf,src/data/scPDB 2/3ihk_3/site.mol2,bindingdb_scpdb
4qq8,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/4qq8_2/ligand.sdf,src/data/scPDB 2/4qq8_2/site.mol2,bindingdb_scpdb
2ag0,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/2ag0_1/ligand.sdf,src/data/scPDB 2/2ag0_1/site.mol2,bindingdb_scpdb
1pyd,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/1pyd_2/ligand.sdf,src/data/scPDB 2/1pyd_2/site.mol2,bindingdb_scpdb
5ej9,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/5ej9_7/ligand.sdf,src/data/scPDB 2/5ej9_7/site.mol2,bindingdb_scpdb
5c4i,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/5c4i_1/ligand.sdf,src/data/scPDB 2/5c4i_1/site.mol2,bindingdb_scpdb
2ihv,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/2ihv_3/ligand.sdf,src/data/scPDB 2/2ihv_3/site.mol2,bindingdb_scpdb
2c3o,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/2c3o_1/ligand.sdf,src/data/scPDB 2/2c3o_1/site.mol2,bindingdb_scpdb
2uz1,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/2uz1_2/ligand.sdf,src/data/scPDB 2/2uz1_2/site.mol2,bindingdb_scpdb
2v3w,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/2v3w_3/ligand.sdf,src/data/scPDB 2/2v3w_3/site.mol2,bindingdb_scpdb
2ji8,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/2ji8_2/ligand.sdf,src/data/scPDB 2/2ji8_2/site.mol2,bindingdb_scpdb
2ag1,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/2ag1_2/ligand.sdf,src/data/scPDB 2/2ag1_2/site.mol2,bindingdb_scpdb
4mpr,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/4mpr_1/ligand.sdf,src/data/scPDB 2/4mpr_1/site.mol2,bindingdb_scpdb
5ahk,,,Kd,=,7.4,nM,7.400000000000001e-09,7.4,8.130768280269024,0.8692317197309762,,src/data/scPDB 2/5ahk_4/ligand.sdf,src/data/scPDB 2/5ahk_4/site.mol2,bindingdb_scpdb
1t2d,,,Ki,=,43000.0,nM,4.3e-05,43000.0,4.366531544420414,4.633468455579586,,src/data/scPDB 2/1t2d_1/ligand.sdf,src/data/scPDB 2/1t2d_1/site.mol2,bindingdb_scpdb
1pt8,,,Ki,=,43000.0,nM,4.3e-05,43000.0,4.366531544420414,4.633468455579586,,src/data/scPDB 2/1pt8_1/ligand.sdf,src/data/scPDB 2/1pt8_1/site.mol2,bindingdb_scpdb
4okn,,,Ki,=,43000.0,nM,4.3e-05,43000.0,4.366531544420414,4.633468455579586,,src/data/scPDB 2/4okn_1/ligand.sdf,src/data/scPDB 2/4okn_1/site.mol2,bindingdb_scpdb
1nvm,,,Ki,=,43000.0,nM,4.3e-05,43000.0,4.366531544420414,4.633468455579586,,src/data/scPDB 2/1nvm_3/ligand.sdf,src/data/scPDB 2/1nvm_3/site.mol2,bindingdb_scpdb
